customer_id,age,gender,registration_date,behavior_type
9935,40,M,2023-06-29,Occasional
9936,41,F,2023-06-21,Bargain_Hunter
9937,44,M,2023-07-14,Regular
9938,52,M,2023-01-07,Regular
9939,21,M,2024-01-01,Regular
9940,18,M,2023-11-23,Bargain_Hunter
9941,31,M,2023-12-11,Occasional
9942,67,F,2023-08-18,Regular
9943,70,M,2023-08-23,Regular
9944,67,F,2023-05-25,High_Value
9945,37,M,2023-12-31,Occasional
9946,18,M,2023-01-26,Occasional
9947,18,F,2023-09-24,Occasional
9948,30,F,2023-02-22,Occasional
9949,37,F,2023-05-26,Occasional
9950,59,M,2023-07-30,Regular
9951,53,M,2023-05-14,Regular
9952,43,F,2023-10-16,High_Value
9953,26,F,2023-07-14,Occasional
9954,25,F,2023-08-19,Regular
9955,43,F,2023-09-09,Bargain_Hunter
9956,50,M,2023-08-06,Regular
9957,45,F,2023-01-24,Regular
9958,24,F,2023-07-25,Regular
9959,49,F,2023-05-08,Bargain_Hunter
9960,46,M,2023-09-15,High_Value
9961,23,F,2023-04-18,Occasional
9962,28,M,2023-01-09,Occasional
9963,50,M,2023-06-28,Occasional
9964,36,F,2023-08-08,Regular
9965,63,M,2023-05-03,Occasional
9966,47,F,2023-09-04,Occasional
9967,32,M,2023-12-13,Regular
9968,39,F,2023-09-11,Occasional
9969,40,F,2023-02-25,Occasional
9970,29,M,2023-08-01,High_Value
9971,26,F,2023-10-08,Regular
9972,50,M,2023-01-07,Bargain_Hunter
9973,52,M,2023-05-15,Occasional
9974,49,M,2023-07-11,Bargain_Hunter
9975,62,F,2023-06-22,Regular
9976,31,M,2023-06-25,Regular
9977,65,M,2023-09-17,Bargain_Hunter
9978,26,M,2023-12-07,Occasional
9979,24,M,2023-10-18,Occasional
9980,18,F,2023-11-20,Regular
9981,33,F,2023-03-11,Regular
9982,32,M,2023-07-20,Regular
9983,47,M,2023-05-25,Regular
9984,43,M,2023-12-10,High_Value
9985,22,M,2023-10-25,High_Value
9986,34,M,2023-06-10,Regular
9987,34,F,2023-11-13,Bargain_Hunter
9988,18,M,2023-09-09,Occasional
9989,25,F,2023-02-24,Regular
9990,28,F,2023-06-10,Bargain_Hunter
9991,61,F,2023-07-18,Regular
9992,42,F,2023-12-21,Regular
9993,49,M,2023-09-25,Occasional
9994,18,F,2023-03-22,High_Value
9995,57,M,2023-08-20,Occasional
9996,59,F,2023-01-29,High_Value
9997,18,M,2023-05-08,High_Value
9998,29,M,2023-05-27,High_Value
9999,47,F,2023-08-28,Regular
10000,49,M,2023-04-05,Regular
10001,29,F,2023-09-23,Occasional
10002,35,M,2023-05-15,High_Value
10003,31,M,2023-09-17,Bargain_Hunter
10004,41,M,2023-06-22,High_Value
10005,57,F,2023-08-09,High_Value
10006,28,M,2023-04-03,Regular
10007,55,M,2023-09-07,Occasional
10008,28,F,2023-05-22,Regular
10009,27,M,2023-10-26,Occasional
10010,52,M,2023-08-02,High_Value
10011,53,M,2023-08-31,Regular
10012,52,F,2023-10-10,Occasional
10013,20,F,2023-06-05,Regular
10014,33,M,2023-03-16,Regular
10015,52,F,2023-12-22,Occasional
10016,40,F,2023-10-02,Occasional
10017,23,F,2023-04-08,Occasional
10018,46,M,2023-08-25,Regular
10019,29,M,2023-06-03,Regular
10020,66,M,2023-02-07,Occasional
10021,63,M,2023-09-30,High_Value
10022,49,M,2023-07-14,Occasional
10023,60,M,2023-05-15,Occasional
10024,40,M,2023-12-09,Occasional
10025,51,M,2023-07-16,High_Value
10026,62,F,2023-08-21,Bargain_Hunter
10027,43,M,2023-09-14,Occasional
10028,36,M,2023-02-22,Occasional
10029,18,M,2023-06-11,Occasional
10030,38,F,2023-12-03,Occasional
10031,52,M,2023-06-05,Occasional
10032,54,F,2023-10-14,Occasional
10033,47,M,2023-05-29,High_Value
10034,31,M,2023-04-23,Regular
10035,18,F,2023-02-17,Regular
10036,32,M,2023-09-22,High_Value
10037,35,M,2023-06-09,High_Value
10038,35,F,2023-02-13,Occasional
10039,49,M,2023-03-22,Regular
10040,69,M,2023-08-16,Bargain_Hunter
10041,41,M,2023-06-08,Regular
10042,36,M,2023-09-15,Regular
10043,36,M,2023-10-21,Occasional
10044,41,M,2023-07-17,Regular
10045,27,F,2023-12-05,Occasional
10046,41,F,2023-09-27,Regular
10047,46,M,2023-04-12,High_Value
10048,43,F,2023-07-19,Regular
10049,46,F,2023-03-06,Bargain_Hunter
10050,46,M,2023-08-23,Regular
10051,18,F,2023-11-04,Regular
10052,49,M,2023-08-21,Occasional
10053,29,M,2023-04-24,Regular
10054,23,F,2023-05-16,Regular
10055,23,F,2023-01-02,Occasional
10056,46,M,2023-05-07,Occasional
10057,36,M,2023-07-21,Occasional
10058,18,F,2023-02-15,Regular
10059,47,F,2023-06-03,High_Value
10060,18,F,2023-01-09,Regular
10061,42,F,2023-08-19,Regular
10062,43,M,2023-12-26,Occasional
10063,53,M,2023-06-28,Regular
10064,66,F,2023-05-04,High_Value
10065,19,M,2023-02-11,High_Value
10066,39,F,2023-11-26,Regular
10067,35,F,2023-02-18,Regular
10068,46,M,2023-07-22,High_Value
10069,43,F,2023-01-11,High_Value
10070,34,F,2023-05-29,Bargain_Hunter
10071,33,F,2023-08-26,Occasional
10072,23,F,2023-11-22,Occasional
10073,54,F,2023-09-18,Regular
10074,46,M,2023-08-28,High_Value
10075,53,M,2023-07-27,Occasional
10076,35,M,2023-01-28,Bargain_Hunter
10077,30,F,2023-08-28,High_Value
10078,23,M,2023-08-16,Regular
10079,45,M,2023-12-01,Regular
10080,24,F,2023-11-01,Regular
10081,67,M,2023-01-19,Regular
10082,20,M,2023-02-26,Bargain_Hunter
10083,44,M,2023-08-15,High_Value
10084,63,F,2023-01-27,Bargain_Hunter
10085,48,F,2023-11-12,High_Value
10086,42,M,2023-05-18,Regular
10087,25,M,2023-07-02,Regular
10088,19,F,2023-08-18,Regular
10089,51,M,2023-04-30,Occasional
10090,62,F,2023-12-06,Occasional
10091,33,F,2023-12-26,Bargain_Hunter
10092,22,F,2023-03-24,Regular
10093,18,M,2023-09-03,Occasional
10094,25,M,2023-04-19,Occasional
10095,38,F,2023-05-05,Bargain_Hunter
10096,63,M,2023-06-09,Occasional
10097,50,M,2023-07-16,Occasional
10098,44,F,2023-04-20,Occasional
10099,33,M,2023-11-11,Regular
10100,31,F,2023-05-01,High_Value
10101,61,F,2023-04-21,Bargain_Hunter
10102,43,F,2023-08-07,Occasional
10103,18,M,2023-05-20,Occasional
10104,29,M,2023-04-11,Occasional
10105,27,F,2023-09-27,Regular
10106,31,F,2023-12-05,Regular
10107,48,M,2023-09-03,Occasional
10108,38,F,2023-10-11,Regular
10109,38,M,2023-05-14,Occasional
10110,59,M,2023-05-21,Occasional
10111,29,M,2023-09-04,Bargain_Hunter
10112,67,F,2023-08-14,Bargain_Hunter
10113,29,F,2023-01-04,Regular
10114,41,M,2023-09-02,Bargain_Hunter
10115,35,F,2023-08-25,Occasional
10116,41,M,2023-03-04,Regular
10117,46,F,2023-01-13,Regular
10118,46,M,2023-07-09,Occasional
10119,28,F,2023-06-04,Regular
10120,23,F,2023-01-08,High_Value
10121,77,F,2023-12-06,Bargain_Hunter
10122,32,F,2023-07-04,Regular
10123,50,M,2023-11-03,Occasional
10124,18,F,2023-12-05,High_Value
10125,35,M,2023-10-04,Bargain_Hunter
10126,38,F,2023-10-26,Bargain_Hunter
10127,47,F,2023-06-14,High_Value
10128,18,M,2023-06-18,High_Value
10129,42,M,2023-07-19,Bargain_Hunter
10130,22,M,2023-01-25,Occasional
10131,44,M,2023-12-08,Occasional
10132,24,M,2023-02-12,Occasional
10133,27,F,2023-02-07,Regular
10134,35,F,2023-04-09,Occasional
10135,24,F,2023-11-16,Occasional
10136,32,M,2023-03-13,Bargain_Hunter
10137,22,M,2023-01-01,High_Value
10138,18,M,2023-12-02,Occasional
10139,55,F,2023-12-07,Bargain_Hunter
10140,20,M,2023-12-15,Occasional
10141,37,F,2023-09-02,High_Value
10142,51,M,2023-02-07,High_Value
10143,30,F,2023-09-28,High_Value
10144,27,F,2023-11-18,Regular
10145,43,F,2023-07-05,Bargain_Hunter
10146,56,F,2023-02-05,Occasional
10147,22,M,2023-02-06,Occasional
10148,37,M,2023-03-13,High_Value
10149,18,M,2023-02-11,Occasional
10150,34,F,2023-05-28,High_Value
10151,40,F,2023-02-02,Occasional
10152,27,M,2023-01-15,Regular
10153,33,F,2023-05-15,Occasional
10154,18,F,2023-11-08,Regular
10155,41,M,2023-06-12,Bargain_Hunter
10156,55,M,2023-07-31,Occasional
10157,23,F,2023-05-21,High_Value
10158,30,M,2023-03-17,Regular
10159,47,M,2024-01-01,Occasional
10160,58,M,2023-12-04,Regular
10161,18,F,2023-03-13,Occasional
10162,37,M,2023-11-22,Occasional
10163,44,F,2023-02-22,Regular
10164,38,M,2023-08-25,Occasional
10165,18,F,2023-03-26,Bargain_Hunter
10166,47,F,2023-04-05,Bargain_Hunter
10167,62,F,2023-05-12,Regular
10168,41,F,2023-05-08,Occasional
10169,24,F,2023-12-27,Occasional
10170,32,F,2023-09-17,High_Value
10171,66,M,2023-02-08,Regular
10172,53,M,2023-04-24,High_Value
10173,49,F,2023-01-13,Occasional
10174,45,M,2023-06-14,Occasional
10175,30,F,2023-02-13,Occasional
10176,36,F,2023-12-26,Regular
10177,38,M,2023-11-24,Bargain_Hunter
10178,48,M,2023-09-04,Occasional
10179,62,M,2023-03-29,Bargain_Hunter
10180,56,M,2023-12-19,Regular
10181,18,F,2023-07-19,Bargain_Hunter
10182,43,F,2023-03-28,High_Value
10183,51,M,2023-07-23,Regular
10184,49,M,2023-04-21,High_Value
10185,30,F,2023-09-18,Regular
10186,80,M,2023-03-31,Occasional
10187,20,F,2023-12-03,Occasional
10188,23,F,2023-08-28,Occasional
10189,43,F,2023-10-20,Regular
10190,71,F,2023-09-08,Bargain_Hunter
10191,27,F,2023-06-27,High_Value
10192,36,M,2023-05-11,Occasional
10193,56,F,2023-12-16,High_Value
10194,39,M,2023-09-03,Occasional
10195,34,F,2023-08-22,High_Value
10196,48,F,2023-03-17,Bargain_Hunter
10197,44,F,2023-12-01,Regular
10198,55,F,2023-02-23,High_Value
10199,59,F,2023-10-12,Regular
10200,44,M,2023-04-16,Regular
10201,44,M,2023-10-06,High_Value
10202,43,F,2023-05-08,High_Value
10203,47,M,2023-10-23,Bargain_Hunter
10204,40,F,2023-11-23,Occasional
10205,39,F,2023-04-25,Bargain_Hunter
10206,57,M,2023-02-26,High_Value
10207,62,F,2023-12-16,Occasional
10208,18,M,2023-02-12,Regular
10209,40,F,2023-04-28,Occasional
10210,29,F,2023-05-29,Occasional
10211,35,M,2023-04-05,High_Value
10212,46,M,2023-01-04,High_Value
10213,50,F,2023-01-12,Occasional
10214,38,M,2023-10-06,Regular
10215,18,M,2023-08-12,Occasional
10216,25,M,2023-09-08,Occasional
10217,53,F,2023-04-18,Occasional
10218,18,F,2023-02-03,Regular
10219,57,F,2023-06-30,Regular
10220,47,M,2023-01-10,Bargain_Hunter
10221,59,M,2023-01-17,Occasional
10222,37,F,2023-12-19,Occasional
10223,18,F,2023-12-30,High_Value
10224,46,F,2023-03-30,Regular
10225,59,M,2023-01-07,Regular
10226,53,M,2023-08-20,High_Value
10227,30,M,2023-06-14,High_Value
10228,41,M,2023-01-02,Occasional
10229,32,M,2023-12-09,Regular
10230,27,M,2023-11-24,Regular
10231,54,F,2023-06-19,Occasional
10232,22,M,2023-08-11,Occasional
10233,26,M,2023-10-14,High_Value
10234,23,M,2023-08-01,Occasional
10235,18,M,2023-03-05,Regular
10236,42,F,2023-11-10,Regular
10237,57,F,2023-12-13,Regular
10238,37,M,2023-04-16,Bargain_Hunter
10239,18,F,2023-07-11,Regular
10240,52,F,2023-02-02,Bargain_Hunter
10241,65,F,2023-02-20,Regular
10242,30,F,2023-10-25,Regular
10243,32,M,2023-12-18,Occasional
10244,47,F,2023-06-19,Occasional
10245,64,M,2023-06-18,Occasional
10246,32,M,2023-09-08,Regular
10247,20,M,2023-10-25,Bargain_Hunter
10248,49,M,2023-09-22,High_Value
10249,51,M,2023-06-01,High_Value
10250,40,F,2023-01-04,Regular
10251,31,M,2023-12-01,Occasional
10252,54,F,2023-11-12,Occasional
10253,47,F,2023-02-20,Occasional
10254,28,M,2023-03-04,Regular
10255,40,M,2023-12-29,Regular
10256,19,M,2023-12-24,Regular
10257,50,M,2023-03-10,Occasional
10258,36,M,2023-06-16,Occasional
10259,33,M,2023-08-22,Occasional
10260,39,F,2023-05-01,Regular
10261,40,F,2023-01-30,Bargain_Hunter
10262,53,F,2023-09-12,Bargain_Hunter
10263,48,M,2023-06-24,Occasional
10264,37,M,2023-11-02,Regular
10265,51,M,2023-02-14,High_Value
10266,46,F,2023-03-23,Occasional
10267,33,F,2023-09-17,Occasional
10268,38,M,2023-08-26,Regular
10269,37,M,2023-07-25,High_Value
10270,47,M,2023-08-16,Regular
10271,34,M,2023-05-02,High_Value
10272,34,F,2023-10-01,Bargain_Hunter
10273,69,M,2023-12-28,Occasional
10274,54,F,2023-03-02,Occasional
10275,28,F,2023-02-04,Occasional
10276,48,F,2023-03-09,Regular
10277,41,M,2023-07-08,Bargain_Hunter
10278,45,F,2023-12-21,Occasional
10279,42,F,2023-11-02,Bargain_Hunter
10280,57,M,2023-06-16,Occasional
10281,45,F,2023-10-16,Regular
10282,39,F,2023-08-16,Regular
10283,55,M,2023-02-24,Occasional
10284,43,F,2023-10-31,Occasional
10285,41,M,2023-01-10,Occasional
10286,44,F,2023-08-28,Regular
10287,38,M,2023-08-15,Bargain_Hunter
10288,40,F,2023-12-16,High_Value
10289,31,F,2023-01-01,Occasional
10290,28,F,2023-09-29,Occasional
10291,25,M,2023-02-25,Bargain_Hunter
10292,19,M,2023-04-03,High_Value
10293,26,M,2023-04-14,Regular
10294,37,F,2023-02-01,High_Value
10295,41,M,2023-05-20,Regular
10296,35,M,2023-03-08,Occasional
10297,18,M,2023-01-04,Occasional
10298,63,F,2023-05-24,Regular
10299,56,M,2023-03-01,Occasional
10300,46,F,2023-10-23,Bargain_Hunter
10301,68,M,2023-08-27,High_Value
10302,25,F,2023-12-23,Regular
10303,68,M,2023-04-23,Regular
10304,25,F,2023-10-04,Bargain_Hunter
10305,43,F,2023-03-16,Occasional
10306,20,F,2023-09-20,Occasional
10307,40,F,2023-05-01,Bargain_Hunter
10308,45,F,2023-07-22,Occasional
10309,37,M,2023-12-31,Bargain_Hunter
10310,50,M,2023-11-27,High_Value
10311,41,M,2023-09-12,Occasional
10312,32,F,2023-05-22,Regular
10313,31,F,2023-06-08,Regular
10314,52,M,2023-08-20,Regular
10315,30,M,2023-08-07,High_Value
10316,53,F,2023-05-26,Occasional
10317,58,F,2023-08-20,Occasional
10318,18,M,2023-12-19,Regular
10319,56,F,2023-05-08,Regular
10320,70,M,2023-11-09,Occasional
10321,43,M,2023-08-25,Occasional
10322,48,F,2023-07-06,Occasional
10323,55,F,2023-08-19,Occasional
10324,35,M,2023-12-11,Regular
10325,42,F,2023-12-07,Bargain_Hunter
10326,20,M,2023-07-13,Regular
10327,42,F,2023-04-22,Bargain_Hunter
10328,47,M,2023-09-08,Occasional
10329,47,M,2023-01-30,Bargain_Hunter
10330,55,M,2023-12-18,Occasional
10331,28,F,2023-07-18,High_Value
10332,32,M,2023-06-11,Occasional
10333,68,M,2023-09-09,Occasional
10334,37,M,2023-07-18,Occasional
10335,43,M,2023-04-08,Regular
10336,38,F,2023-05-25,High_Value
10337,27,M,2023-07-29,Occasional
10338,64,F,2023-03-08,Bargain_Hunter
10339,32,F,2023-12-16,Occasional
10340,23,M,2023-04-25,High_Value
10341,33,M,2023-12-16,Occasional
10342,18,F,2023-04-11,Regular
10343,30,M,2023-06-10,Occasional
10344,25,F,2023-03-02,Regular
10345,49,F,2023-03-21,Regular
10346,29,M,2023-04-07,High_Value
10347,53,M,2023-05-06,Regular
10348,60,F,2023-02-08,Regular
10349,51,F,2023-01-18,Occasional
10350,36,F,2023-06-10,Regular
10351,42,F,2023-01-22,Bargain_Hunter
10352,18,M,2023-01-19,High_Value
10353,37,M,2023-08-29,Regular
10354,27,M,2023-08-03,Bargain_Hunter
10355,50,F,2023-07-04,Occasional
10356,78,F,2023-07-20,High_Value
10357,47,M,2023-02-25,Occasional
10358,18,M,2023-12-06,Occasional
10359,34,M,2023-09-02,Occasional
10360,41,M,2023-08-03,Regular
10361,41,F,2023-07-27,High_Value
10362,29,M,2023-03-28,Bargain_Hunter
10363,43,M,2023-12-02,Occasional
10364,21,M,2023-07-06,Regular
10365,25,F,2023-08-03,Occasional
10366,49,F,2023-05-08,Occasional
10367,24,F,2023-07-09,Regular
10368,48,F,2023-10-25,Regular
10369,19,M,2023-07-28,Regular
10370,66,F,2023-08-08,High_Value
10371,28,F,2023-09-07,Occasional
10372,36,F,2023-04-21,Regular
10373,44,M,2023-09-07,Regular
10374,31,M,2023-10-23,Occasional
10375,42,M,2023-05-15,Occasional
10376,48,F,2023-01-19,High_Value
10377,54,M,2023-12-22,Occasional
10378,51,M,2023-07-24,Occasional
10379,37,M,2023-08-06,Bargain_Hunter
10380,37,M,2023-04-05,Bargain_Hunter
10381,75,M,2023-03-18,High_Value
10382,54,F,2023-07-11,Bargain_Hunter
10383,26,M,2023-07-25,High_Value
10384,41,M,2023-08-10,Occasional
10385,34,F,2023-01-13,Bargain_Hunter
10386,37,M,2023-06-24,Occasional
10387,21,M,2023-01-20,High_Value
10388,33,M,2023-05-10,Regular
10389,67,M,2023-08-23,Regular
10390,48,F,2023-03-25,Bargain_Hunter
10391,18,F,2023-04-04,Occasional
10392,58,M,2023-12-18,Regular
10393,56,M,2023-10-29,Occasional
10394,34,M,2023-11-02,Regular
10395,50,F,2023-11-29,Occasional
10396,27,M,2023-01-02,Bargain_Hunter
10397,32,M,2023-01-13,Regular
10398,62,M,2023-03-30,Bargain_Hunter
10399,35,M,2023-01-29,Bargain_Hunter
10400,18,M,2023-03-16,Occasional
10401,39,F,2023-08-16,Occasional
10402,38,M,2023-08-21,Occasional
10403,57,F,2023-05-27,Occasional
10404,40,F,2023-09-09,Occasional
10405,33,F,2023-03-27,Bargain_Hunter
10406,55,M,2023-02-01,Regular
10407,41,M,2023-03-23,Occasional
10408,28,M,2023-02-10,Bargain_Hunter
10409,57,M,2023-08-04,Bargain_Hunter
10410,42,M,2023-05-30,Regular
10411,40,F,2023-07-07,Occasional
10412,42,F,2023-03-12,Occasional
10413,23,F,2023-09-09,Regular
10414,32,F,2023-12-21,Occasional
10415,40,F,2023-05-16,Regular
10416,37,F,2023-06-25,Regular
10417,59,F,2023-04-22,Regular
10418,43,F,2023-12-22,Regular
10419,52,F,2023-10-08,Bargain_Hunter
10420,40,F,2023-01-08,Regular
10421,55,F,2023-08-02,Regular
10422,45,F,2023-08-23,Occasional
10423,40,M,2023-08-11,High_Value
10424,39,F,2023-03-20,Occasional
10425,25,M,2023-07-24,Occasional
10426,47,M,2023-09-20,Occasional
10427,39,M,2023-07-25,Occasional
10428,32,M,2023-12-29,Occasional
10429,56,F,2023-05-12,High_Value
10430,21,M,2023-01-01,Regular
10431,33,F,2023-02-08,Occasional
10432,55,F,2023-01-18,Regular
10433,44,F,2023-10-05,Occasional
10434,39,M,2023-02-08,Occasional
10435,43,F,2023-07-13,Regular
10436,42,F,2023-10-23,Occasional
10437,18,M,2023-03-15,Regular
10438,34,M,2023-03-05,Bargain_Hunter
10439,64,F,2023-03-10,Occasional
10440,30,F,2023-05-02,Bargain_Hunter
10441,35,F,2023-02-12,Occasional
10442,31,M,2023-02-13,Occasional
10443,38,M,2023-11-12,Occasional
10444,31,F,2023-10-12,High_Value
10445,47,F,2023-01-02,Bargain_Hunter
10446,42,M,2023-08-30,High_Value
10447,51,F,2023-09-06,Bargain_Hunter
10448,24,M,2023-07-07,Regular
10449,34,F,2023-08-28,Occasional
10450,36,M,2023-08-30,Occasional
10451,46,M,2023-05-26,Regular
10452,28,F,2023-10-08,Occasional
10453,53,F,2023-11-02,Regular
10454,57,M,2023-11-28,Bargain_Hunter
10455,25,F,2023-02-12,Occasional
10456,32,F,2023-02-04,High_Value
10457,32,M,2023-01-27,Occasional
10458,79,M,2023-02-24,Regular
10459,33,F,2023-01-15,Occasional
10460,65,M,2023-07-10,High_Value
10461,21,F,2023-12-07,Regular
10462,25,F,2023-03-25,Occasional
10463,29,M,2023-12-27,Occasional
10464,27,M,2023-01-17,High_Value
10465,35,M,2023-11-14,Bargain_Hunter
10466,29,F,2023-07-06,Bargain_Hunter
10467,27,F,2023-05-18,Occasional
10468,57,F,2023-11-24,Regular
10469,58,F,2023-06-14,Occasional
10470,54,F,2023-06-08,Regular
10471,47,M,2023-06-27,Regular
10472,41,F,2023-12-09,Occasional
10473,32,M,2023-05-25,High_Value
10474,25,F,2023-02-27,Regular
10475,45,M,2023-08-14,Regular
10476,22,F,2023-02-17,Bargain_Hunter
10477,25,M,2023-05-03,Regular
10478,57,M,2023-08-16,Occasional
10479,68,F,2023-10-21,Occasional
10480,45,F,2023-07-14,Occasional
10481,56,F,2023-01-03,Occasional
10482,36,F,2023-06-25,Regular
10483,19,M,2023-08-23,Regular
10484,49,M,2023-07-05,Occasional
10485,48,F,2023-09-22,Occasional
10486,41,F,2023-05-20,Occasional
10487,36,M,2023-09-21,High_Value
10488,54,F,2023-09-15,Regular
10489,25,F,2023-01-24,Occasional
10490,28,F,2023-05-11,Regular
10491,24,M,2023-10-17,Occasional
10492,41,F,2023-04-18,Regular
10493,23,F,2023-05-05,Regular
10494,29,F,2023-10-30,High_Value
10495,29,M,2023-02-16,Occasional
10496,36,M,2023-12-25,Occasional
10497,18,M,2023-10-01,Regular
10498,41,F,2023-09-19,Occasional
10499,58,F,2023-11-02,Regular
10500,42,M,2023-02-09,Regular
10501,63,F,2023-03-02,Occasional
10502,60,M,2023-01-27,Occasional
10503,51,F,2023-12-22,Regular
10504,41,F,2023-12-21,Bargain_Hunter
10505,40,M,2023-01-21,Bargain_Hunter
10506,51,M,2023-12-03,Bargain_Hunter
10507,34,F,2023-03-21,Regular
10508,18,F,2023-12-06,Bargain_Hunter
10509,47,M,2023-06-21,Bargain_Hunter
10510,23,F,2023-10-07,Occasional
10511,25,F,2023-10-08,Bargain_Hunter
10512,40,M,2023-02-02,Bargain_Hunter
10513,38,F,2023-08-29,Bargain_Hunter
10514,18,F,2023-11-08,Occasional
10515,42,F,2023-08-17,Regular
10516,54,M,2023-05-31,Regular
10517,23,M,2023-08-22,Bargain_Hunter
10518,59,F,2023-10-08,Bargain_Hunter
10519,18,F,2023-04-03,High_Value
10520,71,F,2023-02-10,Regular
10521,33,F,2023-06-22,Occasional
10522,42,F,2023-06-26,Occasional
10523,18,M,2023-08-05,Regular
10524,39,F,2023-11-14,Bargain_Hunter
10525,43,F,2023-10-29,Bargain_Hunter
10526,38,F,2023-08-29,Regular
10527,31,F,2023-06-18,Occasional
10528,25,F,2023-05-31,Bargain_Hunter
10529,56,M,2023-05-23,High_Value
10530,40,M,2023-10-25,Bargain_Hunter
10531,63,M,2023-08-01,Bargain_Hunter
10532,32,M,2023-12-20,Regular
10533,33,F,2023-04-04,Occasional
10534,52,F,2023-12-06,Bargain_Hunter
10535,18,M,2023-05-09,Regular
10536,21,M,2023-09-22,Occasional
10537,56,M,2023-03-20,Occasional
10538,22,F,2023-05-31,Regular
10539,18,M,2023-08-05,Occasional
10540,68,F,2023-07-28,High_Value
10541,19,M,2023-07-04,Regular
10542,42,F,2023-03-11,Occasional
10543,41,M,2023-02-01,Bargain_Hunter
10544,18,F,2023-01-15,Occasional
10545,35,F,2023-11-11,Regular
10546,46,M,2023-06-11,Bargain_Hunter
10547,45,M,2023-07-13,High_Value
10548,53,M,2023-08-19,Occasional
10549,34,F,2023-05-04,Regular
10550,50,M,2023-08-14,Bargain_Hunter
10551,29,M,2023-11-30,Occasional
10552,18,F,2023-02-04,Occasional
10553,20,M,2023-05-26,Regular
10554,18,F,2023-08-03,Regular
10555,55,M,2023-02-23,High_Value
10556,18,M,2023-04-18,Occasional
10557,44,M,2023-09-09,Occasional
10558,36,M,2023-10-13,Bargain_Hunter
10559,38,M,2023-07-22,Regular
10560,60,F,2023-12-23,Bargain_Hunter
10561,33,F,2023-11-15,Bargain_Hunter
10562,49,F,2023-09-20,Regular
10563,40,M,2023-07-01,Regular
10564,37,F,2023-02-10,Occasional
10565,74,M,2023-03-26,Occasional
10566,18,M,2023-06-23,High_Value
10567,59,M,2023-12-06,Occasional
10568,49,F,2023-08-10,Occasional
10569,32,F,2023-11-11,Regular
10570,64,F,2023-03-31,Occasional
10571,18,M,2023-12-21,Occasional
10572,32,F,2023-08-18,Bargain_Hunter
10573,21,F,2023-03-20,High_Value
10574,46,M,2023-12-09,Regular
10575,23,M,2023-11-12,Occasional
10576,46,F,2023-02-16,Occasional
10577,37,M,2023-04-18,Occasional
10578,32,M,2023-04-17,Bargain_Hunter
10579,45,F,2023-09-25,Regular
10580,35,F,2023-03-06,Occasional
10581,23,F,2023-10-07,Regular
10582,80,F,2023-10-05,Occasional
10583,32,F,2023-04-06,Regular
10584,18,F,2023-07-13,Bargain_Hunter
10585,27,M,2023-03-18,High_Value
10586,20,F,2023-08-18,Occasional
10587,52,F,2023-08-13,Bargain_Hunter
10588,44,M,2023-07-28,Regular
10589,45,M,2023-04-24,Regular
10590,34,F,2023-11-22,Occasional
10591,35,F,2023-05-05,Regular
10592,34,F,2023-03-30,Regular
10593,38,M,2023-08-20,Regular
10594,52,M,2023-01-29,Regular
10595,45,M,2023-06-23,Occasional
10596,47,F,2023-04-22,High_Value
10597,47,M,2023-08-25,Regular
10598,53,M,2023-03-29,Occasional
10599,44,F,2023-01-12,Regular
10600,45,M,2023-05-11,High_Value
10601,57,M,2023-06-19,Regular
10602,30,F,2023-07-30,Occasional
10603,27,M,2023-10-24,Occasional
10604,22,F,2023-11-29,High_Value
10605,42,M,2023-02-23,Regular
10606,18,M,2023-07-04,Occasional
10607,46,F,2023-11-23,Occasional
10608,38,F,2023-07-24,Bargain_Hunter
10609,57,F,2023-04-30,Occasional
10610,29,F,2023-07-14,Occasional
10611,36,F,2023-05-23,Occasional
10612,56,F,2023-12-10,Regular
10613,60,M,2023-04-17,Regular
10614,29,M,2023-11-16,Occasional
10615,42,M,2023-05-26,Occasional
10616,44,F,2023-06-30,Occasional
10617,45,F,2023-01-15,High_Value
10618,36,F,2023-03-24,Regular
10619,59,F,2023-06-10,Occasional
10620,18,F,2023-03-23,Regular
10621,33,M,2023-09-07,Regular
10622,46,F,2023-04-16,High_Value
10623,46,M,2023-01-25,Regular
10624,60,M,2023-10-22,Occasional
10625,57,M,2023-05-04,Occasional
10626,35,F,2023-02-16,Bargain_Hunter
10627,59,F,2023-03-15,Occasional
10628,29,M,2023-07-02,Regular
10629,53,M,2023-06-14,Bargain_Hunter
10630,67,M,2023-01-20,Occasional
10631,58,M,2023-03-01,Regular
10632,41,M,2023-04-16,Regular
10633,35,M,2023-06-16,Regular
10634,18,M,2023-03-08,Occasional
10635,44,F,2023-09-09,Regular
10636,23,F,2023-02-06,Bargain_Hunter
10637,28,F,2023-07-07,Occasional
10638,22,F,2023-08-25,Occasional
10639,33,F,2023-06-30,Bargain_Hunter
10640,39,F,2023-10-18,Regular
10641,44,F,2023-07-08,High_Value
10642,30,F,2023-06-15,Bargain_Hunter
10643,56,M,2023-12-19,Occasional
10644,36,M,2023-10-16,Occasional
10645,28,M,2023-08-15,High_Value
10646,43,F,2023-05-27,Bargain_Hunter
10647,69,M,2023-11-16,Regular
10648,45,M,2023-12-20,Regular
10649,34,F,2023-03-15,Occasional
10650,18,M,2023-08-21,Bargain_Hunter
10651,36,M,2023-02-08,Regular
