customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy,test_group,campaign_version,clicked,converted,purchase_amount,revenue_per_customer,customer_lifetime_value,engagement_score
9722,78,7,668.36,95.48,43,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1670.9,33.3
9723,268,3,136.77,45.59,41,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,1,1,46.03,46.03,341.925,11.4
9724,38,12,1014.35,84.53,40,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2535.875,46.8
9725,3,2,74.42,37.21,28,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,186.05,23.7
9726,5,6,345.37,57.56,35,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,863.425,32.6
9727,221,1,44.75,44.75,40,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,1,0,0.0,0.0,111.875,9.9
9728,48,5,303.0,60.6,19,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,757.5,28.3
9729,54,5,255.69,51.14,33,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,639.225,27.5
9730,64,4,232.91,58.23,45,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,582.275,25.1
9731,1,10,750.09,75.01,20,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1875.2250000000001,43.1
9732,104,5,244.27,48.85,57,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,610.6750000000001,24.6
9733,32,5,392.61,78.52,59,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,981.5250000000001,30.0
9734,197,5,225.43,45.09,21,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,1,0,0.0,0.0,563.575,19.4
9735,14,13,1683.92,129.53,60,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,4209.8,56.1
9736,77,10,758.8,75.88,37,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1897.0,39.0
9737,265,2,109.97,54.98,46,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,274.925,9.7
9738,69,4,298.48,74.62,32,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,746.2,25.5
9739,220,1,55.06,55.06,53,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,137.65,10.1
9740,40,8,1005.19,125.65,46,F,High_Value,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2512.9750000000004,40.2
9741,124,3,304.34,101.45,27,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,760.8499999999999,20.9
9742,4,4,137.94,34.48,22,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,344.85,27.5
9743,65,8,676.37,84.55,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1690.925,35.7
9744,48,4,271.61,67.9,42,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,679.0250000000001,26.4
9745,104,3,227.71,75.9,48,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,569.275,21.3
9746,158,6,315.36,52.56,49,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,788.4000000000001,24.0
9747,39,5,295.6,59.12,38,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,739.0,28.7
9748,203,3,208.75,69.58,22,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,521.875,15.7
9749,34,3,182.53,60.84,29,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,456.325,24.7
9750,25,19,2822.12,148.53,57,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,7055.299999999999,76.0
9751,42,20,2999.38,149.97,32,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,7498.450000000001,78.4
9752,182,2,73.22,36.61,42,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,183.05,13.9
9753,16,12,978.8,81.57,23,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2447.0,47.7
9754,158,2,79.0,39.5,45,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,197.5,15.3
9755,144,4,235.96,58.99,33,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,1,1,53.12,53.12,589.9,20.8
9756,126,4,118.16,29.54,55,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,295.4,20.6
9757,53,4,250.8,62.7,51,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,627.0,25.9
9758,154,4,240.47,60.12,32,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,601.175,20.3
9759,8,9,753.04,83.67,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1882.6,41.2
9760,51,6,372.33,62.06,31,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,930.8249999999999,30.4
9761,3,8,310.36,38.8,18,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,775.9000000000001,35.6
9762,31,9,776.87,86.32,27,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1942.175,40.1
9763,37,9,793.44,88.16,42,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1983.6000000000001,40.0
9764,295,3,187.34,62.45,44,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,468.35,10.4
9765,36,17,2574.27,151.43,42,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,6435.675,69.9
9766,22,6,331.78,55.3,35,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,829.4499999999999,31.6
9767,154,5,391.98,78.4,53,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,979.95,23.3
9768,24,12,1636.21,136.35,40,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,4090.525,53.5
9769,233,1,64.32,64.32,50,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,160.79999999999998,9.4
9770,86,5,289.6,57.92,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,724.0,26.1
9771,98,7,503.58,71.94,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1258.95,30.6
9772,31,10,833.52,83.35,44,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2083.8,42.3
9773,38,11,1692.28,153.84,18,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,4230.7,51.7
9774,23,8,243.65,30.46,36,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,609.125,33.9
9775,27,5,388.58,77.72,35,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,1,92.07,92.07,971.4499999999999,30.2
9776,319,1,63.69,63.69,63,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,159.225,4.7
9777,42,11,981.87,89.26,45,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2454.675,44.7
9778,230,1,73.56,73.56,42,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,183.9,9.7
9779,103,4,219.82,54.96,52,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,549.55,22.9
9780,156,2,65.28,32.64,45,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,163.2,15.3
9781,3,11,847.33,77.03,33,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2118.3250000000003,45.5
9782,55,1,60.74,60.74,56,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,151.85,19.2
9783,77,17,2687.25,158.07,23,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,6718.125,68.7
9784,48,8,259.04,32.38,44,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,647.6,32.6
9785,52,3,155.11,51.7,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,387.77500000000003,23.4
9786,74,5,336.17,67.23,43,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,840.4250000000001,27.2
9787,39,10,1573.73,157.37,42,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,3934.325,48.9
9788,32,12,917.69,76.47,65,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2294.2250000000004,46.2
9789,7,21,3461.1,164.81,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,8652.75,86.3
9790,12,9,773.19,85.91,30,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1932.9750000000001,41.1
9791,295,1,55.44,55.44,52,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,138.6,6.0
9792,2,16,2255.83,140.99,45,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,5639.575,67.1
9793,255,2,80.81,40.4,42,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,202.025,10.0
9794,120,3,77.85,25.95,25,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,194.625,19.0
9795,10,25,3482.52,139.3,31,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,8706.3,92.8
9796,11,20,2805.61,140.28,58,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,1,0,0.0,0.0,7014.025000000001,78.2
9797,3,20,3128.36,156.42,39,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,7820.900000000001,81.8
9798,46,1,95.33,95.33,45,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,238.325,20.0
9799,17,12,945.72,78.81,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2364.3,47.3
9800,3,11,838.6,76.24,22,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2096.5,45.5
9801,127,3,224.88,74.96,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,562.2,20.0
9802,36,3,137.3,45.77,47,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,343.25,24.1
9803,224,3,107.65,35.88,74,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,269.125,13.6
9804,158,2,57.7,28.85,24,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,144.25,15.1
9805,47,6,414.11,69.02,52,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1035.275,31.0
9806,34,4,261.25,65.31,20,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,653.125,27.0
9807,3,9,820.93,91.21,42,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,2052.325,42.1
9808,119,3,109.47,36.49,54,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,273.675,19.3
9809,39,2,111.0,55.5,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,277.5,22.1
9810,51,3,232.6,77.53,36,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,581.5,24.2
9811,115,3,59.9,19.97,31,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,149.75,19.1
9812,45,2,114.38,57.19,29,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,285.95,21.8
9813,5,10,864.64,86.46,45,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,2161.6,44.0
9814,59,9,793.39,88.15,56,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,1983.475,38.8
9815,38,2,85.42,42.71,38,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,213.55,21.9
9816,16,14,2291.94,163.71,43,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,5729.85,63.5
9817,153,1,58.49,58.49,41,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,146.225,13.8
9818,76,10,877.61,87.76,40,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2194.025,40.2
9819,116,4,204.07,51.02,23,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,510.17499999999995,22.0
9820,2,5,170.91,34.18,56,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,427.275,29.5
9821,11,10,778.07,77.81,44,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1945.1750000000002,42.8
9822,361,1,67.06,67.06,45,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,167.65,2.5
9823,308,1,66.86,66.86,27,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,167.15,5.4
9824,73,6,546.92,91.15,33,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1367.3,30.8
9825,31,5,428.88,85.78,37,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1072.2,30.4
9826,165,5,348.25,69.65,18,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,870.625,22.3
9827,101,5,202.92,40.58,18,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,507.29999999999995,24.4
9828,24,3,178.09,59.36,30,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,445.225,25.2
9829,16,7,527.4,75.34,47,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1318.5,35.4
9830,95,6,489.19,81.53,30,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1222.975,29.1
9831,73,2,159.07,79.54,24,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,397.67499999999995,20.7
9832,50,4,192.73,48.18,27,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,481.825,25.5
9833,6,8,668.73,83.59,33,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1671.825,38.9
9834,226,3,147.59,49.2,34,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,368.975,13.8
9835,39,6,478.09,79.68,72,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1195.225,32.0
9836,65,7,318.89,45.56,55,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,797.2249999999999,30.7
9837,105,5,360.69,72.14,55,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,901.725,25.7
9838,21,6,557.87,92.98,57,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1394.675,33.8
9839,33,11,908.15,82.56,25,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2270.375,44.5
9840,83,4,149.99,37.5,21,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,374.975,23.3
9841,10,2,61.31,30.65,23,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,153.275,23.2
9842,238,2,91.53,45.76,60,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,228.825,11.0
9843,5,6,449.13,74.86,31,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1122.825,33.6
9844,44,12,974.27,81.19,21,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2435.675,46.1
9845,1,4,295.77,73.94,33,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,739.425,29.2
9846,5,11,1000.18,90.93,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2500.45,46.9
9847,167,3,173.84,57.95,44,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,434.6,17.3
9848,132,6,369.41,61.57,43,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,923.5250000000001,25.9
9849,19,6,182.69,30.45,27,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,456.725,30.3
9850,190,2,84.35,42.18,50,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,210.875,13.6
9851,136,3,159.61,53.2,30,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,399.02500000000003,18.9
9852,17,6,360.0,60.0,37,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,900.0,32.1
9853,159,5,274.07,54.81,50,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,1,0,0.0,0.0,685.175,21.9
9854,7,11,873.61,79.42,30,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2184.025,45.6
9855,79,6,444.98,74.16,31,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1112.45,29.5
9856,76,6,531.44,88.57,48,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1328.6000000000001,30.5
9857,23,5,452.75,90.55,27,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1131.875,31.1
9858,2,10,789.67,78.97,34,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1974.175,43.4
9859,96,7,523.26,74.75,48,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1308.15,30.9
9860,10,21,3289.94,156.66,70,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,8224.85,84.5
9861,4,21,3404.27,162.11,49,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,8510.675,86.0
9862,54,8,793.13,99.14,47,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1982.825,37.4
9863,11,15,2212.63,147.51,47,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,5531.575000000001,64.6
9864,5,25,3572.78,142.91,23,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,8931.95,93.9
9865,54,6,359.99,60.0,41,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,899.975,30.1
9866,93,11,916.64,83.33,39,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2291.6,41.3
9867,25,6,199.97,33.33,44,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,499.925,30.1
9868,125,6,478.5,79.75,41,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,1196.25,27.3
9869,28,5,453.51,90.7,45,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1133.775,30.8
9870,112,4,257.31,64.33,35,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,643.275,22.7
9871,15,3,87.84,29.28,40,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,219.60000000000002,24.8
9872,196,5,404.21,80.84,21,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,1010.525,21.1
9873,42,5,237.22,47.44,35,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,593.05,28.0
9874,2,17,2530.49,148.85,60,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,6326.224999999999,71.3
9875,64,4,194.87,48.72,44,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,487.175,24.8
9876,10,3,369.7,123.23,39,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,924.25,27.8
9877,280,2,111.17,55.58,68,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,277.925,8.9
9878,12,11,899.02,81.73,19,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,1,80.08,80.08,2247.55,45.5
9879,117,8,560.27,70.03,23,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1400.675,31.7
9880,63,6,562.26,93.71,65,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1405.65,31.5
